"","Barcode","block","g_alias","datePlant","dateMature","daysToMaturity","plantCount","hundredSeedWeight","podWseedWeight","seedWeight","meanSeedpPod","tenPodWeight","seedpPod1","seedpPod2","seedpPod3","seedpPod4","seedpPod5","seedpPod6","seedpPod7","seedpPod8","seedpPod9","seedpPod10","genotype","soilSample"
"1","113_3","1","3890",2022-10-06,"12/12/2022",67,20,5.59,276,186,12.7,9.39,13,13,12,11,12,13,13,14,12,14,"MBCt","Em1"
"2","143_4","3","3890",2022-10-06,"12/12/2022",67,18,6.39,326,220,13.5,12.12,15,14,15,13,13,13,12,14,14,12,"MBCt","Wn2"
"3","143_5","3","3890",2022-10-06,"12/12/2022",67,20,6.27,352,250,12.3,10.12,12,13,14,13,11,12,14,13,10,11,"MBCt","Wn2"
"4","149_4","1","3890",2022-10-06,"12/14/2022",69,20,6.34,300,194,12.6,12.59,14,13,12,14,14,14,14,10,14,7,"MBCt","En2"
"5","24_4","2","3890",2022-10-06,"12/14/2022",69,20,6.12,264,170,11.8,10.18,10,14,12,10,11,11,14,13,13,10,"MBCt","Es2"
"6","33_2","1","3890",2022-10-06,"12/14/2022",69,20,6.36,318,200,11.8,9.94,11,12,13,12,13,11,12,11,11,12,"MBCt","Es1"
"7","39_1","2","3890",2022-10-06,"12/14/2022",69,20,6.42,316,198,12.1,10.5,13,11,12,12,12,11,12,12,13,13,"MBCt","Es2"
"8","89_2","2","3890",2022-10-06,"12/12/2022",67,20,6.4,310,218,11.7,10.25,8,15,10,13,12,12,14,11,10,12,"MBCt","Wm1"
"9","164_1","1","CO6",2022-10-06,"12/29/2022",84,20,4.01,190,104,13,7,13,11,14,13,13,13,13,14,12,14,"MB14","En1"
"10","6_4","2","CO6",2022-10-06,"12/21/2022",76,12,4.09,144,70,12.2,6.3,13,12,13,11,12,12,11,12,13,13,"MB14","Es2"
"11","121_5","2","KPS1",2022-10-06,"12/16/2022",71,20,6.81,426,292,13.3,11.88,14,12,12,14,16,14,14,12,14,11,"MB13","Wm1"
"12","27_3","3","KPS1",2022-10-06,"12/14/2022",69,11,6.84,300,200,12.9,11.56,11,15,14,13,11,15,11,14,14,11,"MB13","Ws1"
"13","34_4","1","KPS1",2022-10-06,"12/14/2022",69,11,6.85,306,200,12.5,11.07,14,12,11,13,14,16,10,10,12,13,"MB13","Es1"
"14","151_4","2","KPS2",2022-10-06,"12/26/2022",81,20,6.22,180,98,13.1,12.49,13,12,14,12,12,14,14,13,13,14,"MB03","En2"
"15","49_2","1","KPS2",2022-10-06,"12/28/2022",83,13,6.41,88,40,11.9,10.31,13,12,12,11,12,12,13,11,12,11,"MB03","Es1"
"16","170_3","2","NM94",2022-10-06,"12/7/2022",62,20,5.53,244,128,9.9,7.66,11,10,8,11,12,12,10,8,10,7,"MB02","Wn1"
"17","45_2","3","NM94",2022-10-06,"12/14/2022",69,20,5.34,258,160,11,8.87,9,11,11,13,11,11,12,11,11,10,"MB02","Ws2"
"18","83_2","1","NM94",2022-10-06,"12/16/2022",71,17,5.51,220,144,11.7,8.8,12,11,11,12,11,12,13,13,10,12,"MB02","Em1"
"19","85_1","1","VI000020AY",2022-10-06,"12/19/2022",74,20,6.29,242,128,11.4,10.91,8,11,13,13,12,11,10,11,14,11,"MMC1","Em2"
"20","86_3","2","VI000020AY",2022-10-06,"12/19/2022",74,16,6.47,170,78,12.6,11.01,14,14,11,14,13,9,14,10,13,14,"MMC1","Em2"
"21","92_2","3","VI000020AY",2022-10-06,"12/23/2022",78,18,6.63,232,130,12,11.56,11,10,13,11,13,11,14,13,14,10,"MMC1","Wm1"
"22","129_1","1","VI000099AG",2022-10-06,"12/29/2022",84,19,4.54,54,26,13.3,9.09,14,12,14,13,14,13,13,13,13,14,"MMC2","En1"
"23","25_3","2","VI000099AG",2022-10-06,"12/23/2022",78,14,4.27,222,136,12.9,8.46,13,12,11,13,13,13,15,14,13,12,"MMC2","Ws1"
"24","45_1","3","VI000099AG",2022-10-06,"12/28/2022",83,20,4.37,224,134,13.7,9.32,13,13,13,14,14,14,14,14,15,13,"MMC2","Ws2"
"25","169_3","2","VI000105BG",2022-10-06,"12/19/2022",74,20,4.57,258,178,12.2,7.93,13,12,12,13,12,12,12,11,12,13,"MMC3","Wn1"
"26","177_2","1","VI000105BG",2022-10-06,"12/14/2022",69,20,4.48,276,198,11.9,7.49,11,12,12,12,12,12,12,12,10,14,"MMC3","En1"
"27","12_2","3","VI000164BG",2022-10-06,"12/19/2022",74,16,4.2,124,72,10.7,6.52,12,13,10,12,8,9,11,11,8,13,"MMC4","Ws1"
"28","182_5","2","VI000164BG",2022-10-06,"12/19/2022",74,20,4.21,148,96,12.3,6.05,12,12,14,12,11,12,13,12,13,12,"MMC4","En2"
"29","19_4","1","VI000164BG",2022-10-06,"12/23/2022",78,20,4.43,90,38,10.9,6.24,9,12,9,12,11,11,9,12,12,12,"MMC4","Es1"
"30","155_3","3","VI000170B-BR",2022-10-06,"12/21/2022",76,16,4.65,168,106,9.1,6.25,9,9,9,10,10,9,10,8,9,8,"MMC5","Wn1"
"31","168_5","2","VI000170B-BR",2022-10-06,"12/19/2022",74,20,4.61,236,170,12.3,7,14,14,11,14,11,10,14,13,12,10,"MMC5","En2"
"32","81_5","1","VI000170B-BR",2022-10-06,"12/23/2022",78,20,4.68,260,164,9.4,6.38,9,9,9,7,10,10,11,9,9,11,"MMC5","Em1"
"33","58_3","2","VI000175BY",2022-10-06,"12/14/2022",69,13,4.9,238,152,11.2,8.03,11,12,11,11,10,10,11,13,12,11,"MMC6","Ws1"
"34","76_3","3","VI000175BY",2022-10-06,"12/16/2022",71,8,4.83,188,120,10.9,8.27,9,10,10,12,10,9,12,12,15,10,"MMC6","Wm1"
"35","123_1","3","VI000188A-BLM",2022-10-06,"12/19/2022",74,20,3.92,254,144,12.5,7.97,13,12,13,12,13,10,14,13,12,13,"MMC7","Wm1"
"36","38_5","2","VI000188A-BLM",2022-10-06,"12/19/2022",74,20,3.85,240,136,13.2,6.94,15,12,12,14,12,15,12,13,13,14,"MMC7","Es2"
"37","81_3","1","VI000188A-BLM",2022-10-06,"12/28/2022",83,18,3.92,208,116,13,7.82,12,14,11,11,13,14,14,14,14,13,"MMC7","Em1"
"38","132_5","1","VI000203B-BR",2022-10-06,"12/26/2022",81,20,3.28,64,34,11.3,5.05,11,12,11,11,12,11,11,11,12,11,"MMC8","En1"
"39","137_5","2","VI000203B-BR",2022-10-06,"12/26/2022",81,20,3.32,108,62,11.4,5.83,12,12,12,11,12,12,12,10,9,12,"MMC8","Wn1"
"40","188_2","3","VI000203B-BR",2022-10-06,"12/29/2022",84,20,3.3,100,54,12.7,5.11,13,12,13,11,12,11,14,13,14,14,"MMC8","Wn1"
"41","121_4","2","VI000212A-BLM",2022-10-06,"12/16/2022",71,20,3.15,172,115,9,4.07,9,9,9,9,10,9,8,9,8,10,"MMC9","Wm1"
"42","21_3","1","VI000212A-BLM",2022-10-06,"12/14/2022",69,20,3.29,118,58,11.3,5.5,9,11,13,12,13,9,14,11,12,9,"MMC9","Es2"
"43","95_1","3","VI000212A-BLM",2022-10-06,"12/12/2022",67,20,3.17,158,110,10.3,3.71,10,10,8,13,9,10,12,11,10,10,"MMC9","Wm2"
"44","158_2","3","VI000232AG",2022-10-06,"12/19/2022",74,15,5.55,308,200,13.1,10.57,14,12,14,10,12,14,14,12,13,16,"MMC10","Wn2"
"45","52_2","1","VI000232AG",2022-10-06,"12/21/2022",76,13,5.2,154,86,13.2,10.3,16,10,11,16,13,16,12,10,15,13,"MMC10","Es1"
"46","72_3","2","VI000232AG",2022-10-06,"12/19/2022",74,20,5.8,220,136,13.4,10.04,15,14,14,13,15,14,12,14,13,10,"MMC10","Em2"
"47","141_4","3","VI000238",2022-10-06,"12/26/2022",81,20,3.73,118,76,11.8,6.39,11,13,12,12,11,11,11,14,12,11,"MMC11","Wn2"
"48","166_1","2","VI000238",2022-10-06,"12/26/2022",81,20,3.66,132,76,10.5,5.26,12,10,11,9,9,10,9,13,12,10,"MMC11","En2"
"49","65_2","1","VI000238",2022-10-06,"12/28/2022",83,20,3.65,96,44,11.6,6.17,13,9,13,11,10,13,10,12,13,12,"MMC11","Em1"
"50","114_1","1","VI000253AG",2022-10-06,"12/26/2022",81,20,3.83,54,28,10.9,5.78,11,10,13,10,10,13,13,7,10,12,"MMC12","Em1"
"51","55_2","2","VI000253AG",2022-10-06,"12/29/2022",84,9,3.8,46,14,12.6,7.3,14,14,11,13,12,13,13,12,12,12,"MMC12","Es2"
"52","164_5","1","VI000316AG",2022-10-06,"12/26/2022",81,20,4.25,192,122,12.8,7.15,14,12,12,13,12,13,12,13,14,13,"MMC13","En1"
"53","47_3","3","VI000316AG",2022-10-06,"12/19/2022",74,20,4.03,262,180,12.9,6.72,15,14,12,13,13,11,13,12,12,14,"MMC13","Ws2"
"54","7_5","2","VI000316AG",2022-10-06,"12/21/2022",76,11,4.19,166,94,12.6,6.57,14,12,13,12,14,13,13,12,13,10,"MMC13","Es2"
"55","150_2","2","VI000317BG",2022-10-06,"12/26/2022",81,20,5,218,138,13.4,10.37,15,15,13,14,12,11,13,14,14,13,"MMC14","En2"
"56","164_3","1","VI000317BG",2022-10-06,"12/26/2022",81,20,5.04,196,118,13.8,10.68,15,13,11,15,14,14,14,14,15,13,"MMC14","En1"
"57","93_2","3","VI000317BG",2022-10-06,"12/19/2022",74,20,4.8,328,214,12.3,8.94,13,13,10,13,14,12,11,10,14,13,"MMC14","Wm2"
"58","31_4","3","VI000319AG",2022-10-06,"12/21/2022",76,20,3.99,242,146,12.4,6.7,10,14,13,12,13,13,12,13,10,14,"MMC15","Ws2"
"59","41_2","2","VI000319AG",2022-10-06,"12/19/2022",74,20,4.12,212,108,12.2,7.54,13,13,13,13,12,11,11,11,14,11,"MMC15","Ws1"
"60","68_5","1","VI000319AG",2022-10-06,"12/23/2022",78,20,4,220,126,12.6,7.24,13,13,13,12,12,13,11,13,13,13,"MMC15","Em1"
"61","46_2","3","VI000380AG",2022-10-06,"12/21/2022",76,20,6.89,292,192,12.9,14.39,13,14,14,14,12,14,14,12,9,13,"MMC16","Ws2"
"62","55_4","2","VI000380AG",2022-10-06,"12/14/2022",69,14,7.08,270,172,13,13.31,14,14,14,16,13,12,12,13,12,10,"MMC16","Es2"
"63","131_1","1","VI000461BG",2022-10-06,"12/26/2022",81,20,4.22,220,134,12.7,7.29,12,10,12,13,15,15,12,13,12,13,"MMC17","En1"
"64","14_3","3","VI000461BG",2022-10-06,"12/14/2022",69,16,4.31,292,218,13,7.85,11,14,13,13,14,14,13,14,12,12,"MMC17","Ws2"
"65","168_3","2","VI000461BG",2022-10-06,"12/21/2022",76,20,4.22,278,160,12.6,6.61,14,11,13,10,12,15,12,13,12,14,"MMC17","En2"
"66","150_1","2","VI000470AG",2022-10-06,"12/29/2022",84,20,6.96,140,64,11.7,12.15,11,12,12,10,10,11,11,14,14,12,"MMC18","En2"
"67","178_4","1","VI000470AG",2022-10-06,"12/26/2022",81,20,7.39,160,92,11.1,11.04,10,11,13,9,10,11,12,9,11,15,"MMC18","En1"
"68","94_2","3","VI000470AG",2022-10-06,"12/21/2022",76,20,6.63,250,138,12.3,11.44,8,11,12,13,14,12,15,14,10,14,"MMC18","Wm2"
"69","115_4","1","VI000532BG",2022-10-06,"12/26/2022",81,20,3.38,110,64,13.6,6.56,14,15,14,13,13,13,13,15,11,15,"MMC19","Em1"
"70","134_2","2","VI000532BG",2022-10-06,"12/26/2022",81,20,3.3,112,58,13.7,7.01,12,15,14,13,14,13,13,14,15,14,"MMC19","En2"
"71","76_5","3","VI000532BG",2022-10-06,"12/19/2022",74,14,3.35,228,142,13,6.56,13,13,14,14,13,13,14,11,10,15,"MMC19","Wm1"
"72","140_5","3","VI000537BG",2022-10-06,"12/19/2022",74,20,3.51,280,188,12.9,6.13,13,13,13,14,13,12,12,12,14,13,"MMC20","Wn1"
"73","151_2","2","VI000537BG",2022-10-06,"12/19/2022",74,20,3.56,270,182,11.6,5.6,11,12,13,11,10,13,9,12,13,12,"MMC20","En2"
"74","67_1","1","VI000537BG",2022-10-06,"12/19/2022",74,20,3.53,254,152,11.9,6.19,11,12,12,11,12,13,11,13,12,12,"MMC20","Em1"
"75","42_3","2","VI000542BY",2022-10-06,"12/21/2022",76,9,2.92,72,26,12.5,4.69,14,12,12,11,13,13,12,14,11,13,"MMC21","Ws1"
"76","68_3","1","VI000542BY",2022-10-06,"12/28/2022",83,14,3.13,44,14,13,6.27,15,14,13,14,12,12,13,12,12,13,"MMC21","Em1"
"77","78_5","3","VI000542BY",2022-10-06,"12/28/2022",83,13,3.04,50,4,12,5.72,13,12,11,13,12,13,12,12,12,10,"MMC21","Wm2"
"78","20_1","1","VI000551AG",2022-10-06,"12/23/2022",78,20,3.43,74,28,12.9,5.3,12,13,13,14,14,12,15,12,12,12,"MMC22","Es1"
"79","63_2","3","VI000551AG",2022-10-06,"12/19/2022",74,20,3.47,192,124,12.6,5.47,14,14,10,12,12,13,14,12,13,12,"MMC22","Ws2"
"80","88_2","2","VI000551AG",2022-10-06,"12/21/2022",76,20,3.44,180,96,13,5.42,12,12,14,14,12,15,14,14,10,13,"MMC22","Em2"
"81","12_4","3","VI000554AG",2022-10-06,"12/21/2022",76,20,3.78,114,66,12.3,6.13,11,14,12,14,10,12,14,12,12,12,"MMC23","Ws1"
"82","121_1","2","VI000554AG",2022-10-06,"12/26/2022",81,20,3.62,86,42,12.3,5.51,12,12,12,12,12,13,12,13,13,12,"MMC23","Wm1"
"83","81_4","1","VI000554AG",2022-10-06,"12/21/2022",76,20,3.76,170,92,13.7,5.88,14,14,12,14,14,14,15,13,13,14,"MMC23","Em1"
"84","167_4","2","VI000559AG",2022-10-06,"12/19/2022",74,20,3.79,216,140,12.1,5.37,12,8,12,14,12,12,13,12,14,12,"MMC24","En2"
"85","28_2","3","VI000559AG",2022-10-06,"12/23/2022",78,20,3.69,110,58,11.7,5.53,12,12,12,12,10,12,11,12,11,13,"MMC24","Ws1"
"86","3_4","1","VI000559AG",2022-10-06,"12/28/2022",83,20,3.73,84,46,10.7,5.51,12,11,10,11,10,9,11,11,11,11,"MMC24","Es1"
"87","117_4","1","VI000578AG",2022-10-06,"12/26/2022",81,20,3.25,42,18,12.4,5.41,13,14,12,13,11,13,11,11,13,13,"MMC25","Em2"
"88","14_2","3","VI000578AG",2022-10-06,"12/28/2022",83,13,3.27,90,42,12.2,5.76,12,12,13,13,12,12,12,11,13,12,"MMC25","Ws2"
"89","184_5","2","VI000578AG",2022-10-06,"12/19/2022",74,20,3.3,112,64,11.3,4.8,10,13,11,12,11,12,10,10,12,12,"MMC25","En2"
"90","147_3","1","VI000589B-BR",2022-10-06,"12/14/2022",69,20,4.49,256,170,11.4,7.59,10,13,14,14,11,11,11,12,8,10,"MMC26","En1"
"91","190_1","3","VI000589B-BR",2022-10-06,"12/12/2022",67,20,4.5,238,168,11.9,8.27,13,13,12,12,12,10,12,12,11,12,"MMC26","Wn2"
"92","72_4","2","VI000589B-BR",2022-10-06,"12/16/2022",71,20,4.62,300,180,12.8,9.61,14,14,13,15,13,11,12,11,14,11,"MMC26","Em2"
"93","121_3","2","VI000616BG",2022-10-06,"12/26/2022",81,20,4.11,126,68,13.4,8.03,13,13,13,13,14,15,12,14,13,14,"MMC27","Wm1"
"94","174_4","3","VI000616BG",2022-10-06,"12/14/2022",69,18,4.23,152,98,12.5,6.29,10,14,14,13,12,14,13,12,13,10,"MMC27","Wn2"
"95","33_4","1","VI000616BG",2022-10-06,"12/21/2022",76,11,4.16,148,80,12.1,6.96,12,11,13,10,14,12,10,14,13,12,"MMC27","Es1"
"96","191_2","3","VI000618AG",2022-10-06,"12/21/2022",76,16,3.94,216,136,12.2,6.96,12,12,14,12,10,12,13,11,13,13,"MMC28","Wn2"
"97","39_4","2","VI000618AG",2022-10-06,"12/14/2022",69,11,4.06,184,114,11.3,6.44,12,11,11,11,11,10,12,11,12,12,"MMC28","Es2"
"98","50_2","1","VI000618AG",2022-10-06,"12/23/2022",78,19,4.09,190,114,12.9,7.83,13,13,13,14,12,14,13,11,13,13,"MMC28","Es1"
"99","150_3","2","VI000625B-BR",2022-10-06,"12/19/2022",74,20,4.13,364,230,12,7.02,12,12,14,10,12,12,11,12,12,13,"MMC29","En2"
"100","61_3","3","VI000625B-BR",2022-10-06,"12/7/2022",62,14,4.22,194,130,11.6,5.94,11,12,11,11,11,12,12,12,12,12,"MMC29","Ws2"
"101","99_5","1","VI000625B-BR",2022-10-06,"12/16/2022",71,20,4.22,330,202,11.6,6.96,12,12,13,11,11,12,11,10,11,13,"MMC29","Em1"
"102","122_2","2","VI000680AG",2022-10-06,"12/16/2022",71,20,4.13,284,188,12.4,7.79,13,12,14,14,12,12,12,10,12,13,"MMC30","Wm1"
"103","142_5","3","VI000680AG",2022-10-06,"12/7/2022",62,20,4.06,338,214,12.5,6.35,12,12,13,12,11,14,13,12,13,13,"MMC30","Wn2"
"104","98_4","1","VI000680AG",2022-10-06,"12/16/2022",71,20,4.2,336,216,12.7,6.25,13,13,13,12,11,14,11,13,14,13,"MMC30","Em1"
"105","124_3","3","VI000723AG",2022-10-06,"12/16/2022",71,20,3.5,308,210,11.9,6.24,12,9,9,13,10,13,14,13,12,14,"MMC31","Wm1"
"106","181_4","1","VI000723AG",2022-10-06,"12/14/2022",69,20,3.5,234,164,12,6.01,14,12,11,11,12,10,12,12,12,14,"MMC31","En2"
"107","39_3","2","VI000723AG",2022-10-06,"12/19/2022",74,15,3.56,190,102,12.4,5.08,13,15,13,15,10,13,11,10,12,12,"MMC31","Es2"
"108","188_5","3","VI000732AG",2022-10-06,"12/26/2022",81,20,5.03,278,178,12.2,9.46,12,13,13,12,13,11,12,13,12,11,"MMC32","Wn1"
"109","53_4","1","VI000732AG",2022-10-06,"12/16/2022",71,10,5.3,128,80,12.2,8.5,11,11,10,12,14,14,12,11,14,13,"MMC32","Es2"
"110","129_2","1","VI000735BG",2022-10-06,"12/26/2022",81,14,4.6,116,70,14.4,9.75,14,16,15,14,15,14,13,15,15,13,"MMC33","En1"
"111","27_2","3","VI000735BG",2022-10-06,"12/23/2022",78,20,4.62,266,162,12.8,8.14,15,13,12,12,13,14,14,13,13,9,"MMC33","Ws1"
"112","71_1","2","VI000735BG",2022-10-06,"12/21/2022",76,15,4.7,234,128,12.5,8.86,12,13,11,13,12,12,15,14,12,11,"MMC33","Em2"
"113","25_2","2","VI000736AG",2022-10-06,"12/19/2022",74,14,5.29,122,70,12.2,9.78,11,13,11,12,13,12,12,13,12,13,"MMC34","Ws1"
"114","29_2","3","VI000736AG",2022-10-06,"12/19/2022",74,12,5.32,154,102,12.5,10.33,15,14,12,13,11,12,12,13,10,13,"MMC34","Ws2"
"115","35_3","1","VI000736AG",2022-10-06,"12/14/2022",69,20,5.31,222,134,13.6,11.9,14,14,12,14,16,12,12,15,12,15,"MMC34","Es1"
"116","12_3","3","VI000749AG",2022-10-06,"12/28/2022",83,16,3.75,136,82,12,6.13,13,11,14,9,10,13,12,13,12,13,"MMC35","Ws1"
"117","148_2","1","VI000749AG",2022-10-06,"12/26/2022",81,13,3.86,176,98,12.6,7.25,13,13,12,12,13,12,12,12,13,14,"MMC35","En1"
"118","184_3","2","VI000749AG",2022-10-06,"12/26/2022",81,19,3.83,260,162,13.1,6.42,12,13,14,13,13,15,13,12,14,12,"MMC35","En2"
"119","123_2","3","VI000764AG",2022-10-06,"12/21/2022",76,20,4.37,230,130,11.4,6.59,12,12,10,12,12,12,11,11,11,11,"MMC36","Wm1"
"120","162_4","1","VI000764AG",2022-10-06,"12/26/2022",81,20,4.54,216,126,11.7,8.05,12,11,13,10,11,12,12,12,11,13,"MMC36","En1"
"121","6_3","2","VI000764AG",2022-10-06,"12/19/2022",74,14,4.49,198,142,11.5,7.15,12,11,11,12,10,11,12,11,13,12,"MMC36","Es2"
"122","152_4","2","VI000766BG",2022-10-06,"12/19/2022",74,20,3.98,166,108,10.8,6.42,10,10,8,11,11,11,12,11,12,12,"MMC37","En2"
"123","5_4","1","VI000766BG",2022-10-06,"12/14/2022",69,15,3.99,186,128,11.3,7.05,11,11,10,11,10,12,13,12,12,11,"MMC37","Es2"
"124","79_3","3","VI000766BG",2022-10-06,"12/16/2022",71,18,3.99,314,184,12.6,7.72,13,12,12,12,14,13,12,13,13,12,"MMC37","Wm2"
"125","51_5","1","VI000805BG",2022-10-06,"12/12/2022",67,12,5.6,306,218,13,8.81,13,13,13,14,14,14,13,12,12,12,"MMC38","Es1"
"126","90_5","2","VI000805BG",2022-10-06,"12/19/2022",74,11,5.52,302,208,12.9,9.78,13,12,11,11,15,13,12,15,14,13,"MMC38","Wm1"
"127","25_5","2","VI000815BG",2022-10-06,"12/14/2022",69,20,4.02,218,142,12.9,8.12,12,11,12,13,13,14,14,14,12,14,"MMC39","Ws1"
"128","37_2","1","VI000815BG",2022-10-06,"12/14/2022",69,20,4.02,242,154,12.5,7.63,12,13,13,12,11,12,14,12,13,13,"MMC39","Es2"
"129","93_1","3","VI000815BG",2022-10-06,"12/28/2022",83,17,4.16,194,118,13,6.7,12,13,10,14,14,13,13,14,13,14,"MMC39","Wm2"
"130","189_3","3","VI000818BG",2022-10-06,"12/26/2022",81,20,4.1,176,106,12.2,8.56,11,12,13,11,12,12,13,10,14,14,"MMC40","Wn2"
"131","50_3","1","VI000818BG",2022-10-06,"12/21/2022",76,11,4.13,188,106,13.1,8.73,14,13,12,14,13,13,12,12,14,14,"MMC40","Es1"
"132","90_3","2","VI000818BG",2022-10-06,"12/21/2022",76,11,4.34,150,76,12.2,7.08,9,12,13,12,14,12,13,14,12,11,"MMC40","Wm1"
"133","133_2","1","VI000852AG",2022-10-06,"12/26/2022",81,9,4.77,96,56,11.9,7.13,9,12,12,13,12,12,12,12,12,13,"MMC41","En2"
"134","27_4","3","VI000852AG",2022-10-06,"12/19/2022",74,4,4.81,54,24,11.2,6.63,11,12,10,12,11,11,11,13,10,11,"MMC41","Ws1"
"135","38_4","2","VI000852AG",2022-10-06,"12/14/2022",69,8,4.7,198,124,12.5,9.7,11,12,13,10,13,13,12,14,14,13,"MMC41","Es2"
"136","146_4","1","VI000938AG",2022-10-06,"12/21/2022",76,20,4.01,292,176,12.1,7.64,12,12,12,12,14,11,12,12,12,12,"MMC42","En1"
"137","42_2","2","VI000938AG",2022-10-06,"12/19/2022",74,13,4.12,302,200,12.5,6.37,11,13,13,13,11,13,13,12,13,13,"MMC42","Ws1"
"138","76_1","3","VI000938AG",2022-10-06,"12/19/2022",74,20,4.03,284,184,12.1,6.61,12,12,12,11,13,12,11,14,12,12,"MMC42","Wm1"
"139","125_3","3","VI000942AG",2022-10-06,"12/23/2022",78,8,5.14,96,66,12.4,8.83,12,14,9,15,13,11,11,12,15,12,"MMC43","Wm2"
"140","136_5","2","VI000942AG",2022-10-06,"12/21/2022",76,13,5.35,174,104,13.4,9.95,11,12,13,13,16,15,12,15,13,14,"MMC43","En2"
"141","146_3","1","VI000942AG",2022-10-06,"12/26/2022",81,20,5.06,64,28,12.8,9.75,14,12,13,12,11,10,15,14,14,13,"MMC43","En1"
"142","172_2","3","VI000953AG",2022-10-06,"12/26/2022",81,20,6.63,160,86,11.9,11.59,12,13,13,12,10,14,11,9,13,12,"MMC44","Wn1"
"143","21_5","1","VI000953AG",2022-10-06,"12/19/2022",74,20,6.67,176,118,13.5,9.35,14,13,15,11,12,15,14,14,13,14,"MMC44","Es2"
"144","22_2","2","VI000953AG",2022-10-06,"12/28/2022",83,11,6.65,48,22,10.8,10.94,12,12,10,10,13,8,8,8,13,14,"MMC44","Es2"
"145","139_2","3","VI000981BG",2022-10-06,"12/26/2022",81,20,4.25,264,168,13.5,11.01,15,15,13,12,14,14,12,14,13,13,"MMC45","Wn1"
"146","161_1","1","VI000981BG",2022-10-06,"12/26/2022",81,20,4.29,316,198,12.5,8.16,13,12,14,12,12,12,13,13,12,12,"MMC45","En1"
"147","40_1","2","VI000981BG",2022-10-06,"12/14/2022",69,20,4.24,324,218,13,7.7,15,12,13,12,11,13,13,13,15,13,"MMC45","Es2"
"148","167_3","2","VI001023BG",2022-10-06,"12/26/2022",81,14,4.81,204,120,12.6,10.22,13,12,10,13,13,12,12,14,14,13,"MMC46","En2"
"149","171_1","3","VI001023BG",2022-10-06,"12/19/2022",74,20,4.86,242,174,13.1,9.8,11,12,13,13,13,14,14,13,14,14,"MMC46","Wn1"
"150","180_1","1","VI001066BG",2022-10-06,"12/26/2022",81,20,4.25,166,88,14.2,7.79,14,14,14,14,15,16,13,15,14,13,"MMC47","En1"
"151","74_5","2","VI001066BG",2022-10-06,"12/16/2022",71,20,4.23,114,58,12.7,7.2,15,14,14,14,11,11,11,13,11,13,"MMC47","Wm1"
"152","75_3","3","VI001066BG",2022-10-06,"12/19/2022",74,16,4.28,106,60,13.6,8.24,12,14,14,13,14,13,13,14,15,14,"MMC47","Wm1"
"153","127_5","3","VI001096AG",2022-10-06,"12/16/2022",71,15,6.66,346,226,12.5,13.55,12,12,14,13,14,12,11,11,13,13,"MMC48","Wm2"
"154","135_5","2","VI001096AG",2022-10-06,"12/19/2022",74,20,6.74,400,226,13.2,12.5,13,13,15,14,12,12,11,13,14,15,"MMC48","En2"
"155","36_5","1","VI001096AG",2022-10-06,"12/14/2022",69,20,6.55,342,224,13.2,12.3,14,13,13,14,13,14,14,10,13,14,"MMC48","Es1"
"156","122_4","2","VI001124AG",2022-10-06,"12/26/2022",81,20,6.07,180,108,12.3,10.54,12,12,12,12,13,14,12,12,12,12,"MMC49","Wm1"
"157","164_2","1","VI001124AG",2022-10-06,"12/26/2022",81,20,6.27,204,112,11.3,9.87,10,14,11,9,11,11,13,11,12,11,"MMC49","En1"
"158","95_3","3","VI001124AG",2022-10-06,"12/19/2022",74,15,5.9,208,124,11.4,10.28,11,12,10,10,12,12,10,11,13,13,"MMC49","Wm2"
"159","110_4","3","VI001126BG",2022-10-06,"12/26/2022",81,20,4.31,238,148,14.2,9.35,14,14,14,14,15,14,14,15,14,14,"MMC50","Wm2"
"160","149_3","1","VI001126BG",2022-10-06,"12/26/2022",81,20,4.33,88,40,13.7,9.52,15,14,11,13,13,14,14,15,14,14,"MMC50","En2"
"161","183_4","2","VI001126BG",2022-10-06,"12/26/2022",81,20,4.42,184,106,12.9,7.79,12,12,12,13,16,13,12,13,15,11,"MMC50","En2"
"162","21_4","1","VI001162AG",2022-10-06,"12/16/2022",71,20,3.56,202,132,12.1,4.91,13,13,12,12,12,13,12,12,10,12,"MMC51","Es2"
"163","79_5","3","VI001162AG",2022-10-06,"12/14/2022",69,20,3.49,292,202,11.6,5.25,12,10,12,11,12,12,12,11,12,12,"MMC51","Wm2"
"164","87_2","2","VI001162AG",2022-10-06,"12/19/2022",74,20,3.52,278,170,12.3,5.55,11,13,11,10,14,11,11,15,13,14,"MMC51","Em2"
"165","44_3","3","VI001191BG",2022-10-06,"12/28/2022",83,15,5.58,188,102,12.4,10.49,11,14,13,14,14,11,10,13,11,13,"MMC52","Ws1"
"166","81_2","1","VI001191BG",2022-10-06,"12/28/2022",83,20,5.95,254,144,12.9,10.12,13,12,14,13,13,12,13,14,11,14,"MMC52","Em1"
"167","132_4","1","VI001211AG",2022-10-06,"12/21/2022",76,20,5.26,170,80,11.9,9.38,14,11,12,13,13,11,10,11,12,12,"MMC53","En1"
"168","8_2","2","VI001211AG",2022-10-06,"12/14/2022",69,20,4.98,94,60,12,8.8,13,11,13,13,12,10,13,12,12,11,"MMC53","Es2"
"169","92_1","3","VI001211AG",2022-10-06,"12/16/2022",71,16,5.23,218,142,12.4,10.1,13,11,13,14,12,12,12,12,13,12,"MMC53","Wm1"
