,Barcode,block,g_alias,datePlant,dateMature,daysToMaturity,plantCount,hundredSeedWeight,podWseedWeight,seedWeight,meanSeedpPod,tenPodWeight,seedpPod1,seedpPod2,seedpPod3,seedpPod4,seedpPod5,seedpPod6,seedpPod7,seedpPod8,seedpPod9,seedpPod10,genotype,soilSample
702,60_2,3,VI003517BG,10/6/2022,12/23/2022,78,20,3.61,214,124,12.3,6.36,11,14,14,11,12,12,13,13,13,10,MMC189,Ws1
703,60_3,3,VI004956AG,10/6/2022,12/28/2022,83,20,3.88,182,100,13,6.5,15,12,12,13,14,13,13,11,13,14,MMC282,Ws1
704,60_4,3,VI004969AG,10/6/2022,12/28/2022,83,20,3.93,162,92,12.4,6.72,13,12,12,13,12,12,14,14,11,11,MMC287,Ws1
705,60_5,3,VI001993BG,10/6/2022,12/23/2022,78,20,4.67,88,40,11.8,7.44,11,13,11,13,12,13,11,11,10,13,MMC104,Ws1
706,61_1,3,VI004871BG,10/6/2022,12/19/2022,74,20,4.06,276,170,12.9,7.72,13,12,13,14,11,14,11,15,13,13,MMC273,Ws2
707,61_2,3,VI003886BY,10/6/2022,12/19/2022,74,16,4.96,222,128,12.3,8.05,12,12,11,13,13,12,13,13,12,12,MMC218,Ws2
708,61_3,3,VI000625B-BR,10/6/2022,12/7/2022,62,14,4.22,194,130,11.6,5.94,11,12,11,11,11,12,12,12,12,12,MMC29,Ws2
709,61_4,3,VI004024AG,10/6/2022,12/19/2022,74,6,4.6,130,62,13.5,7.97,14,14,13,13,13,16,14,12,12,14,MMC237,Ws2
710,61_5,3,VI003337BG,10/6/2022,12/29/2022,84,12,3.71,134,74,12.6,4.91,14,12,12,12,12,14,14,12,12,12,MMC174,Ws2
711,62_1,3,VI003480BG,10/6/2022,12/19/2022,74,20,5.86,278,164,11.6,10.26,11,14,11,12,10,12,11,14,11,10,MMC185,Ws2
712,62_2,3,VI002860AG,10/6/2022,12/16/2022,71,20,3.99,184,110,10.3,5.68,9,10,11,9,11,10,10,10,11,12,MMC137,Ws2
713,62_3,3,VI001562AG,10/6/2022,12/19/2022,74,20,3.7,234,130,13.3,6.59,13,12,14,13,14,14,15,12,12,14,MMC82,Ws2
714,62_4,3,VI001514AG,10/6/2022,12/28/2022,83,20,3.89,196,108,12.4,6.41,13,13,12,13,12,13,11,12,12,13,MMC74,Ws2
715,62_5,3,VI002176BG,10/6/2022,12/19/2022,74,20,3.95,234,156,12,6.05,13,10,13,14,12,12,10,12,11,13,MMC112,Ws2
716,63_1,3,VI001859BG,10/6/2022,12/14/2022,69,20,5.64,292,198,12.1,8.82,12,12,14,14,11,12,11,11,12,12,MMC102,Ws2
717,63_2,3,VI000551AG,10/6/2022,12/19/2022,74,20,3.47,192,124,12.6,5.47,14,14,10,12,12,13,14,12,13,12,MMC22,Ws2
718,63_3,3,VI001652BG,10/6/2022,12/28/2022,83,20,4.18,218,130,12.3,7.41,13,13,13,12,12,13,12,12,13,10,MMC89,Ws2
719,63_4,3,VI001728AG,10/6/2022,12/28/2022,83,20,3.2,250,144,12.7,5.58,12,14,13,14,13,12,11,13,13,12,MMC94,Ws2
720,63_5,3,VI003954BG,10/6/2022,12/12/2022,67,17,4.05,198,134,12.8,6.96,13,13,14,11,12,13,15,12,14,11,MMC231,Ws2
721,65_1,1,VI001490AG,10/6/2022,12/28/2022,83,20,3.91,258,136,11.7,5.52,12,13,9,12,12,11,10,12,11,15,MMC72,Em1
722,65_2,1,VI000238,10/6/2022,12/28/2022,83,20,3.65,96,44,11.6,6.17,13,9,13,11,10,13,10,12,13,12,MMC11,Em1
723,65_3,1,VI004969AG,10/6/2022,12/23/2022,78,15,3.9,196,118,13.3,6.49,14,14,12,14,14,13,14,12,13,13,MMC287,Em1
724,65_4,1,VI004069BG,10/6/2022,12/28/2022,83,15,4.8,210,132,12.3,7.6,11,12,13,13,12,13,13,13,11,12,MMC241,Em1
725,65_5,1,VI001974BG,10/6/2022,12/21/2022,76,20,4.34,190,124,12.4,6.75,13,13,12,13,13,12,11,13,13,11,MMC103,Em1
726,66_1,1,VI004937AG,10/6/2022,12/29/2022,84,17,3.58,146,76,12.8,6.25,13,12,14,12,13,13,13,12,13,13,MMC279,Em1
727,66_2,1,VI003954BG,10/6/2022,12/19/2022,74,19,4.1,214,120,13.6,6.65,14,13,16,15,13,15,12,11,13,14,MMC231,Em1
728,66_3,1,VI004691AG,10/6/2022,12/7/2022,62,20,3.99,182,116,11.9,7.05,14,10,12,11,13,10,12,12,12,13,MMC261,Em1
729,66_4,1,VI003337BG,10/6/2022,12/29/2022,84,20,3.75,56,20,13.4,6.64,15,12,12,14,13,14,13,14,13,14,MMC174,Em1
730,66_5,1,VI002672AG,10/6/2022,12/21/2022,76,9,5.91,248,140,12.3,10.22,10,14,15,13,12,11,10,12,12,14,MMC133,Em1
731,67_1,1,VI000537BG,10/6/2022,12/19/2022,74,20,3.53,254,152,11.9,6.19,11,12,12,11,12,13,11,13,12,12,MMC20,Em1
732,67_2,1,VI002190BG,10/6/2022,12/21/2022,76,20,5.08,300,176,14.5,8.59,14,15,16,16,14,13,15,14,16,12,MMC113,Em1
733,67_3,1,VI001605BG,10/6/2022,12/23/2022,78,20,4.12,192,120,12.6,8.53,13,13,13,13,12,14,13,10,12,13,MMC85,Em1
734,67_4,1,VI002402BG,10/6/2022,12/19/2022,74,20,4.92,308,192,12.4,9.6,12,13,10,12,13,12,14,13,13,12,MMC119,Em1
735,67_5,1,VI004048A-GM,10/6/2022,12/21/2022,76,20,3.25,172,74,12.1,5.17,12,12,13,12,13,11,14,12,12,10,MMC240,Em1
736,68_1,1,VI003068A-BR,10/6/2022,12/23/2022,78,14,3.35,98,54,11.7,5.97,12,11,9,12,10,14,11,11,14,13,MMC152,Em1
737,68_2,1,VI003159AG,10/6/2022,12/28/2022,83,20,3.47,88,36,12.2,6.03,13,12,10,11,13,12,14,12,13,12,MMC157,Em1
738,68_3,1,VI000542BY,10/6/2022,12/28/2022,83,14,3.13,44,14,13,6.27,15,14,13,14,12,12,13,12,12,13,MMC21,Em1
739,68_4,1,VI003329AG,10/6/2022,12/28/2022,83,20,3.82,132,74,12.2,5.78,12,12,12,14,13,13,12,13,8,13,MMC172,Em1
740,68_5,1,VI000319AG,10/6/2022,12/23/2022,78,20,4,220,126,12.6,7.24,13,13,13,12,12,13,11,13,13,13,MMC15,Em1
741,69_1,1,VI001411AG,10/6/2022,12/28/2022,83,20,3.77,124,60,12.3,5.8,13,13,13,11,11,12,13,13,12,12,MMC65,Em2
742,69_2,1,VI004010AG,10/6/2022,12/19/2022,74,20,4.81,158,86,12.1,7.17,12,14,12,8,10,13,11,14,13,14,MMC236,Em2
743,69_3,1,VI003560BG,10/6/2022,12/28/2022,83,20,3.93,102,48,12.9,5.71,13,13,14,13,12,12,13,12,13,14,MMC194,Em2
744,69_4,1,VI002176AG,10/6/2022,12/16/2022,71,20,3.99,208,136,12.7,6.86,14,13,15,11,12,15,12,12,11,12,MMC111,Em2
745,69_5,1,VI002999AG,10/6/2022,12/16/2022,71,20,3.9,176,102,12.8,6.69,11,12,14,14,13,14,12,12,12,14,MMC145,Em2
746,7_1,2,VI003760BG,10/6/2022,12/23/2022,78,14,3.84,104,48,13,7.04,14,15,13,12,13,13,12,12,13,13,MMC212,Es2
747,7_2,2,VI003944B-BR,10/6/2022,12/16/2022,71,15,5.18,286,154,10.2,6.48,10,12,11,10,10,9,10,8,12,10,MMC227,Es2
748,7_3,2,VI003019BG,10/6/2022,12/19/2022,74,20,4.85,200,138,13.5,9.11,13,14,12,13,14,14,14,14,14,13,MMC147,Es2
749,7_4,2,VI003925B-BLM,10/6/2022,12/29/2022,84,20,3.46,74,28,11.6,5.12,12,10,13,13,13,10,11,12,11,11,MMC223,Es2
750,7_5,2,VI000316AG,10/6/2022,12/21/2022,76,11,4.19,166,94,12.6,6.57,14,12,13,12,14,13,13,12,13,10,MMC13,Es2
751,70_1,2,VI003470BG,10/6/2022,12/23/2022,78,18,6.12,210,138,12.8,12.07,12,14,11,12,13,13,14,13,13,13,MMC184,Em2
752,70_2,2,VI005022BG,10/6/2022,12/28/2022,83,20,3.85,84,30,12.2,6.4,12,13,11,13,13,11,13,13,12,11,MMC289,Em2
753,70_3,2,VI003455AG,10/6/2022,12/28/2022,83,20,4.32,54,12,11.7,6.94,12,12,10,11,11,13,12,11,12,13,MMC181,Em2
754,70_4,2,VI003642AG,10/6/2022,12/28/2022,83,20,4.45,92,36,13.4,8.43,14,13,13,13,13,14,14,13,13,14,MMC198,Em2
755,70_5,2,VI003942AG,10/6/2022,12/19/2022,74,20,3.97,182,102,11.7,5.89,10,12,10,11,13,13,12,13,10,13,MMC226,Em2
756,71_1,2,VI000735BG,10/6/2022,12/21/2022,76,15,4.7,234,128,12.5,8.86,12,13,11,13,12,12,15,14,12,11,MMC33,Em2
757,71_2,2,VI003958B-BLM,10/6/2022,12/19/2022,74,20,3.8,196,110,13.2,7.16,13,13,14,14,15,13,12,13,11,14,MMC233,Em2
758,71_3,2,VI001403BR,10/6/2022,12/28/2022,83,16,3.91,34,4,9.9,4.35,10,9,12,7,8,11,9,12,11,10,MMC62,Em2
759,71_4,2,VI002802A-BR,10/6/2022,12/28/2022,83,20,4.69,158,86,12.2,6.9,13,13,11,10,14,10,11,13,12,15,MMC135,Em2
760,71_5,2,VI003744AG,10/6/2022,12/23/2022,78,20,3.84,120,68,12.4,6.84,11,12,14,13,13,13,12,12,12,12,MMC210,Em2
761,72_1,2,VI001435AG,10/6/2022,12/28/2022,83,20,3.37,128,66,12.8,6.03,13,12,13,12,14,12,13,13,14,12,MMC68,Em2
762,72_2,2,VI002487AG,10/6/2022,12/28/2022,83,20,3.66,138,64,13.3,6.48,14,15,14,13,13,13,12,12,13,14,MMC124,Em2
763,72_3,2,VI000232AG,10/6/2022,12/19/2022,74,20,5.8,220,136,13.4,10.04,15,14,14,13,15,14,12,14,13,10,MMC10,Em2
764,72_4,2,VI000589B-BR,10/6/2022,12/16/2022,71,20,4.62,300,180,12.8,9.61,14,14,13,15,13,11,12,11,14,11,MMC26,Em2
765,72_5,2,VI004145B-BLM,10/6/2022,12/14/2022,69,20,3.98,146,92,10.7,5.28,9,12,12,10,11,11,11,10,11,10,MMC246,Em2
766,73_1,2,VI001385AG,10/6/2022,12/28/2022,83,17,3.63,68,24,11.8,5.91,11,13,11,13,13,12,12,12,9,12,MMC60,Wm1
767,73_2,2,VI002190BG,10/6/2022,12/19/2022,74,15,4.83,216,138,12.2,8.79,12,13,10,13,13,12,13,13,11,12,MMC113,Wm1
768,73_3,2,VI002012BG,10/6/2022,12/16/2022,71,20,4.41,220,140,11.7,7.62,11,12,11,11,13,12,11,13,13,10,MMC106,Wm1
769,73_4,2,VI001692AG,10/6/2022,12/28/2022,83,15,3.17,152,88,13.8,5.56,14,12,12,15,15,14,14,14,14,14,MMC92,Wm1
770,73_5,2,VI003785BG,10/6/2022,12/28/2022,83,15,4.16,210,114,16.3,9.3,16,18,16,15,15,16,18,16,18,15,MMC213,Wm1
771,74_1,2,VI003795AG,10/6/2022,12/28/2022,83,20,4.34,258,160,12.1,7.55,12,11,14,12,12,12,11,11,12,14,MMC214,Wm1
772,74_2,2,VI003413BG,10/6/2022,12/26/2022,81,20,3.99,264,150,12.2,6.18,13,11,11,12,12,13,13,12,12,13,MMC179,Wm1
773,74_3,2,VI002402BG,10/6/2022,12/19/2022,74,12,5.19,268,174,12.9,8.97,14,12,14,14,11,11,13,14,13,13,MMC119,Wm1
774,74_4,2,VI001268BG,10/6/2022,12/28/2022,83,20,5.04,108,64,12.4,9.6,14,13,12,11,12,12,13,12,12,13,MMC56,Wm1
775,74_5,2,VI001066BG,10/6/2022,12/16/2022,71,20,4.23,114,58,12.7,7.2,15,14,14,14,11,11,11,13,11,13,MMC47,Wm1
776,75_1,3,VI003893AG,10/6/2022,12/29/2022,84,16,4.68,108,54,13,8.04,15,13,14,14,12,11,13,13,12,13,MMC219,Wm1
777,75_2,3,VI003456AG,10/6/2022,12/23/2022,78,20,3.93,120,44,13.1,6.6,14,14,15,14,11,13,12,13,13,12,MMC182,Wm1
778,75_3,3,VI001066BG,10/6/2022,12/19/2022,74,16,4.28,106,60,13.6,8.24,12,14,14,13,14,13,13,14,15,14,MMC47,Wm1
779,75_4,3,VI004432B-BR,10/6/2022,12/16/2022,71,12,4.05,154,94,11.2,5.71,13,8,12,12,9,15,12,10,10,11,MMC257,Wm1
780,75_5,3,VI001221AG,10/6/2022,12/23/2022,78,9,6.77,100,38,10.6,9.69,12,11,11,10,11,7,12,9,10,13,MMC54,Wm1
781,76_1,3,VI000938AG,10/6/2022,12/19/2022,74,20,4.03,284,184,12.1,6.61,12,12,12,11,13,12,11,14,12,12,MMC42,Wm1
782,76_2,3,VI003944B-BR,10/6/2022,12/23/2022,78,18,5.43,206,120,9.7,7.1,11,10,10,10,9,9,9,10,10,9,MMC227,Wm1
783,76_3,3,VI000175BY,10/6/2022,12/16/2022,71,8,4.83,188,120,10.9,8.27,9,10,10,12,10,9,12,12,15,10,MMC6,Wm1
784,76_4,3,VI001556BG,10/6/2022,12/16/2022,71,18,3.89,212,132,12,5.13,13,13,13,12,13,12,12,9,12,11,MMC80,Wm1
785,76_5,3,VI000532BG,10/6/2022,12/19/2022,74,14,3.35,228,142,13,6.56,13,13,14,14,13,13,14,11,10,15,MMC19,Wm1
786,77_1,3,VI002587AG,10/6/2022,12/14/2022,69,11,6.33,418,296,12.9,12.9,12,13,13,13,14,12,13,12,14,13,MMC129,Wm2
787,77_2,3,VI002206AG,10/6/2022,12/23/2022,78,14,5.07,198,120,12.2,9.3,12,14,11,13,12,12,12,11,12,13,MMC116,Wm2
788,77_3,3,VI001244AG,10/6/2022,12/28/2022,83,8,7.36,48,18,9.2,9.9,12,8,9,8,10,10,8,8,11,8,MMC55,Wm2
789,77_4,3,VI003733BG,10/6/2022,12/28/2022,83,20,3.55,252,152,12.8,5.67,12,10,12,12,12,15,14,14,14,13,MMC207,Wm2
790,77_5,3,VI003951AG,10/6/2022,12/28/2022,83,13,5.1,256,164,14.4,10.54,14,16,11,15,17,15,14,14,15,13,MMC230,Wm2
791,78_1,3,VI003332AG,10/6/2022,12/28/2022,83,20,4.2,270,152,12.6,7.96,12,11,14,13,14,15,10,13,12,12,MMC173,Wm2
792,78_2,3,VI001762A-GM,10/6/2022,12/28/2022,83,20,3.67,230,142,13.3,7.04,14,13,12,12,13,12,13,15,14,15,MMC98,Wm2
793,78_3,3,VI003760BG,10/6/2022,12/23/2022,78,12,4.02,170,92,12.9,6.29,13,13,12,13,13,12,14,13,12,14,MMC212,Wm2
794,78_4,3,VI003159AG,10/6/2022,12/28/2022,83,20,3.57,166,84,12,5.87,12,12,11,12,11,13,12,11,12,14,MMC157,Wm2
795,78_5,3,VI000542BY,10/6/2022,12/28/2022,83,13,3.04,50,4,12,5.72,13,12,11,13,12,13,12,12,12,10,MMC21,Wm2
796,79_1,3,VI004243B-BR,10/6/2022,12/14/2022,69,20,3.86,182,114,11.6,5.71,12,14,12,12,13,12,10,10,11,10,MMC248,Wm2
797,79_2,3,VI002063BG,10/6/2022,12/28/2022,83,17,5.27,134,58,14.6,12.01,11,13,15,15,17,15,13,16,14,17,MMC108,Wm2
798,79_3,3,VI000766BG,10/6/2022,12/16/2022,71,18,3.99,314,184,12.6,7.72,13,12,12,12,14,13,12,13,13,12,MMC37,Wm2
799,79_4,3,VI001605BG,10/6/2022,12/16/2022,71,9,4.21,216,140,12.7,7.97,12,14,12,13,13,12,11,14,13,13,MMC85,Wm2
800,79_5,3,VI001162AG,10/6/2022,12/14/2022,69,20,3.49,292,202,11.6,5.25,12,10,12,11,12,12,12,11,12,12,MMC51,Wm2
801,8_1,2,VI001411AG,10/6/2022,12/23/2022,78,20,3.77,108,52,12.3,5.67,14,13,11,12,12,10,13,12,12,14,MMC65,Es2
802,8_2,2,VI001211AG,10/6/2022,12/14/2022,69,20,4.98,94,60,12,8.8,13,11,13,13,12,10,13,12,12,11,MMC53,Es2
803,8_3,2,VI001820BG,10/6/2022,12/23/2022,78,12,4.51,70,24,12.2,8.14,13,14,12,13,13,13,11,10,12,11,MMC101,Es2
804,8_4,2,VI001412AG,10/6/2022,12/19/2022,74,20,3.4,102,64,13.4,6.52,13,15,15,13,14,16,13,11,11,13,MMC66,Es2
805,8_5,2,VI001576BG,10/6/2022,12/23/2022,78,12,3.3,62,18,12,6.36,10,12,14,11,12,14,11,12,12,12,MMC83,Es2
806,81_1,1,VI004129A-BLM,10/6/2022,12/7/2022,62,17,3.42,202,96,10.7,3.55,11,12,14,9,8,7,10,13,12,11,MMC244,Em1
807,81_2,1,VI001191BG,10/6/2022,12/28/2022,83,20,5.95,254,144,12.9,10.12,13,12,14,13,13,12,13,14,11,14,MMC52,Em1
808,81_3,1,VI000188A-BLM,10/6/2022,12/28/2022,83,18,3.92,208,116,13,7.82,12,14,11,11,13,14,14,14,14,13,MMC7,Em1
809,81_4,1,VI000554AG,10/6/2022,12/21/2022,76,20,3.76,170,92,13.7,5.88,14,14,12,14,14,14,15,13,13,14,MMC23,Em1
810,81_5,1,VI000170B-BR,10/6/2022,12/23/2022,78,20,4.68,260,164,9.4,6.38,9,9,9,7,10,10,11,9,9,11,MMC5,Em1
811,82_1,1,VI002802A-BR,10/6/2022,12/23/2022,78,20,4.68,216,122,13.4,8.79,14,13,14,14,14,13,14,12,13,13,MMC135,Em1
812,82_2,1,VI003276BG,10/6/2022,12/12/2022,67,20,3.83,230,156,12.8,5.87,10,12,12,14,13,13,14,14,13,13,MMC171,Em1
813,82_3,1,VI001339AG,10/6/2022,12/23/2022,78,20,7.46,186,128,13.6,13.23,14,14,14,14,13,13,14,14,14,12,MMC59,Em1
814,82_4,1,VI002877BG,10/6/2022,12/23/2022,78,20,4.17,306,196,13.1,6.92,13,14,11,12,14,14,14,12,14,13,MMC139,Em1
815,82_5,1,VI003220AG,10/6/2022,12/21/2022,76,20,5.51,470,284,13.1,8.89,12,12,12,13,13,15,13,14,13,14,MMC163,Em1
816,83_1,1,VI003944B-BR,10/6/2022,12/23/2022,78,14,5.42,120,74,11.2,7.26,13,11,10,9,10,13,10,11,13,12,MMC227,Em1
817,83_2,1,NM94,10/6/2022,12/16/2022,71,17,5.51,220,144,11.7,8.8,12,11,11,12,11,12,13,13,10,12,MB02,Em1
818,83_3,1,VI003083BG,10/6/2022,12/28/2022,83,20,4.14,308,186,14,7.17,14,15,14,14,14,14,14,14,12,15,MMC154,Em1
819,83_4,1,VI003734B-DG,10/6/2022,12/23/2022,78,20,4.41,176,114,12.5,7.85,13,13,14,10,11,12,11,14,13,14,MMC209,Em1
820,83_5,1,VI001514AG,10/6/2022,12/28/2022,83,20,3.82,140,72,11.9,5.9,12,13,12,11,11,12,12,12,11,13,MMC74,Em1
821,84_1,1,VI004138BG,10/6/2022,12/28/2022,83,20,3.93,284,182,12.8,7.09,11,13,13,14,12,14,14,12,12,13,MMC245,Em1
822,84_2,1,VI003744AG,10/6/2022,12/28/2022,83,12,3.73,80,38,12.7,6.67,13,14,13,11,14,12,12,13,11,14,MMC210,Em1
823,84_3,1,VI001520A-BLM,10/6/2022,12/14/2022,69,20,3.06,256,144,12.6,5.18,13,13,12,13,14,12,9,14,14,12,MMC75,Em1
824,84_4,1,VI004006A-GM,10/6/2022,12/28/2022,83,20,3.5,232,138,11.7,6.23,12,11,12,12,13,14,9,12,11,11,MMC235,Em1
825,84_5,1,VI002859BG,10/6/2022,12/19/2022,74,20,4.24,296,154,11.9,7.23,11,11,12,12,12,13,12,13,13,10,MMC136,Em1
826,85_1,1,VI000020AY,10/6/2022,12/19/2022,74,20,6.29,242,128,11.4,10.91,8,11,13,13,12,11,10,11,14,11,MMC1,Em2
827,85_2,1,VI003801BG,10/6/2022,12/19/2022,74,13,6.02,154,82,14.2,12.19,18,14,15,15,16,14,13,11,14,12,MMC215,Em2
828,85_3,1,VI003181B-GM,10/6/2022,12/12/2022,67,15,4.02,164,106,11.2,5.42,9,13,10,10,14,12,10,12,12,10,MMC159,Em2
829,85_4,1,VI003019BG,10/6/2022,12/28/2022,83,16,5.09,100,52,12.7,9.38,13,13,14,15,13,12,12,12,12,11,MMC147,Em2
830,85_5,1,VI003534BG,10/6/2022,12/28/2022,83,20,4.3,126,64,13.3,6.22,9,14,15,14,15,14,13,14,14,11,MMC191,Em2
831,86_1,2,VI003329AG,10/6/2022,12/19/2022,74,20,3.89,202,112,12.9,6.24,13,14,13,13,14,13,13,12,12,12,MMC172,Em2
832,86_2,2,VI004297AG,10/6/2022,12/7/2022,62,20,4.01,166,102,10.1,4.77,10,10,9,8,11,9,10,12,10,12,MMC250,Em2
833,86_3,2,VI000020AY,10/6/2022,12/19/2022,74,16,6.47,170,78,12.6,11.01,14,14,11,14,13,9,14,10,13,14,MMC1,Em2
834,86_4,2,VI004423AG,10/6/2022,12/14/2022,69,20,3.84,156,104,10.9,5.33,10,12,12,12,11,11,10,10,10,11,MMC256,Em2
835,86_5,2,VI003517BG,10/6/2022,12/16/2022,71,20,3.67,306,198,12.4,5.87,12,11,14,10,13,13,12,14,11,14,MMC189,Em2
836,87_1,2,VI003251A-BL,10/6/2022,12/23/2022,78,20,3.37,152,76,11.6,5.09,12,12,9,13,11,13,11,11,12,12,MMC167,Em2
837,87_2,2,VI001162AG,10/6/2022,12/19/2022,74,20,3.52,278,170,12.3,5.55,11,13,11,10,14,11,11,15,13,14,MMC51,Em2
838,87_3,2,VI003364AG,10/6/2022,12/19/2022,74,20,5.33,316,188,12.2,10.62,12,14,12,12,11,11,13,12,13,12,MMC175,Em2
839,87_4,2,VI001490AG,10/6/2022,12/23/2022,78,20,3.93,264,154,11.9,6.58,13,13,11,13,10,12,13,11,11,12,MMC72,Em2
840,87_5,2,VI001406BG,10/6/2022,12/19/2022,74,8,4.1,92,54,12.7,6.32,14,15,13,11,13,11,13,13,12,12,MMC63,Em2
841,88_1,2,VI003514BG,10/6/2022,12/28/2022,83,20,3.33,120,46,12.9,5.8,12,12,14,13,12,14,12,13,13,14,MMC188,Em2
842,88_2,2,VI000551AG,10/6/2022,12/21/2022,76,20,3.44,180,96,13,5.42,12,12,14,14,12,15,14,14,10,13,MMC22,Em2
843,88_3,2,VI001678BG,10/6/2022,12/26/2022,81,20,4.57,224,136,11.8,7.75,12,12,11,12,12,10,11,13,12,13,MMC91,Em2
844,88_4,2,VI003734B-BR,10/6/2022,12/28/2022,83,20,4.62,174,86,11.8,8.06,11,12,12,13,12,12,11,12,12,11,MMC208,Em2
845,88_5,2,VI003251A-BLM,10/6/2022,12/28/2022,83,20,3.35,110,48,11.6,5.35,12,11,11,9,14,12,10,12,12,13,MMC168,Em2
846,89_1,2,VI004710AG,10/6/2022,12/28/2022,83,20,4.18,232,134,12.1,8.17,12,12,12,12,15,12,11,11,11,13,MMC263,Wm1
847,89_2,2,3890,10/6/2022,12/12/2022,67,20,6.4,310,218,11.7,10.25,8,15,10,13,12,12,14,11,10,12,MBCt,Wm1
848,89_3,2,VI001654BG,10/6/2022,12/28/2022,83,16,3.85,180,82,12.5,6.68,11,13,12,11,11,13,14,14,14,12,MMC90,Wm1
849,89_4,2,VI001993BG,10/6/2022,12/23/2022,78,20,4.68,162,100,12.4,7.69,12,13,13,14,10,12,11,12,14,13,MMC104,Wm1
850,89_5,2,VI003382BG,10/6/2022,12/28/2022,83,20,3.98,196,116,12.1,5.77,13,12,13,13,12,10,12,12,12,12,MMC177,Wm1
851,9_1,2,VI001605BG,10/6/2022,12/21/2022,76,7,4.03,146,82,12.8,7.36,12,12,12,14,14,11,14,14,12,13,MMC85,Ws1
852,9_2,2,VI001533BG,10/6/2022,12/29/2022,84,12,3.44,46,12,11.9,5.15,12,12,8,13,13,12,12,13,12,12,MMC76,Ws1
853,9_3,2,VI001556BG,10/6/2022,12/12/2022,67,11,3.79,188,134,12.1,5.12,13,12,13,12,12,10,14,11,13,11,MMC80,Ws1
854,9_4,2,VI001859BG,10/6/2022,12/19/2022,74,13,5.71,236,168,13.7,11.01,15,13,14,14,14,12,14,14,13,14,MMC102,Ws1
855,9_5,2,VI004743AG,10/6/2022,12/29/2022,84,8,3.31,40,6,11.3,5.06,13,10,12,11,12,11,11,10,11,12,MMC265,Ws1
856,90_1,2,VI004810BG,10/6/2022,12/14/2022,69,20,4.03,278,178,12.2,8.26,13,13,11,12,14,13,12,11,12,11,MMC267,Wm1
857,90_2,2,VI003159AG,10/6/2022,12/28/2022,83,20,3.47,100,36,12.2,6.1,13,13,13,11,13,11,12,12,11,13,MMC157,Wm1
858,90_3,2,VI000818BG,10/6/2022,12/21/2022,76,11,4.34,150,76,12.2,7.08,9,12,13,12,14,12,13,14,12,11,MMC40,Wm1
859,90_4,2,VI003954BG,10/6/2022,12/19/2022,74,14,4.42,194,106,13.7,6.44,13,15,14,14,14,12,14,13,13,15,MMC231,Wm1
860,90_5,2,VI000805BG,10/6/2022,12/19/2022,74,11,5.52,302,208,12.9,9.78,13,12,11,11,15,13,12,15,14,13,MMC38,Wm1
861,91_1,3,VI003907AG,10/6/2022,12/14/2022,69,14,3.57,138,98,12.1,6.31,12,12,12,14,11,12,12,13,11,12,MMC221,Wm1
862,91_2,3,VI002012BG,10/6/2022,12/21/2022,76,17,4.33,184,116,13,6.75,13,12,14,13,14,12,14,12,12,14,MMC106,Wm1
863,91_3,3,VI003251A-BLM,10/6/2022,12/28/2022,83,20,3.4,80,44,11.8,5.52,11,12,13,11,13,12,12,12,11,11,MMC168,Wm1
864,91_4,3,VI004423AG,10/6/2022,12/21/2022,76,15,3.89,180,84,12.1,6.81,12,12,11,12,12,11,12,13,13,13,MMC256,Wm1
865,91_5,3,VI004934AG,10/6/2022,12/23/2022,78,14,3.71,190,104,13.5,7,16,13,14,13,13,12,13,13,15,13,MMC278,Wm1
866,92_1,3,VI001211AG,10/6/2022,12/16/2022,71,16,5.23,218,142,12.4,10.1,13,11,13,14,12,12,12,12,13,12,MMC53,Wm1
867,92_2,3,VI000020AY,10/6/2022,12/23/2022,78,18,6.63,232,130,12,11.56,11,10,13,11,13,11,14,13,14,10,MMC1,Wm1
868,92_3,3,VI002894B-BR,10/6/2022,12/14/2022,69,12,5,162,106,11.3,7.9,12,10,9,13,12,12,11,10,12,12,MMC140,Wm1
869,92_4,3,VI004639AG,10/6/2022,12/12/2022,67,11,4.48,260,182,11.8,6.81,11,13,13,14,13,11,10,12,9,12,MMC259,Wm1
870,92_5,3,VI003019A-BLM,10/6/2022,12/21/2022,76,11,4.4,212,128,10.6,7.27,10,9,11,11,10,12,11,9,13,10,MMC146,Wm1
871,93_1,3,VI000815BG,10/6/2022,12/28/2022,83,17,4.16,194,118,13,6.7,12,13,10,14,14,13,13,14,13,14,MMC39,Wm2
872,93_2,3,VI000317BG,10/6/2022,12/19/2022,74,20,4.8,328,214,12.3,8.94,13,13,10,13,14,12,11,10,14,13,MMC14,Wm2
873,93_3,3,VI004129A-BLM,10/6/2022,12/12/2022,67,20,3.46,212,148,10,4.03,11,10,10,10,8,12,9,11,10,9,MMC244,Wm2
874,93_4,3,VI005041AG,10/6/2022,12/14/2022,69,13,6.55,254,166,12.3,12.33,13,13,11,13,12,12,12,13,12,12,MMC291,Wm2
875,93_5,3,VI004933AG,10/6/2022,12/28/2022,83,16,3.88,254,140,13.1,6.94,11,13,12,16,13,13,13,13,13,14,MMC277,Wm2
876,94_1,3,VI002569BG,10/6/2022,12/23/2022,78,16,5.41,220,134,13.1,10.5,14,13,14,14,12,12,13,14,11,14,MMC128,Wm2
877,94_2,3,VI000470AG,10/6/2022,12/21/2022,76,20,6.63,250,138,12.3,11.44,8,11,12,13,14,12,15,14,10,14,MMC18,Wm2
